"326089998","Collection Box","1329 SW 16TH ST","GAINESVILLE","FL","1600","1600","1600","1600","1600","0","0","0","1600","1600","1600","1600","1600","0","0","0"
"326089998","Collection Box","7257 NW 4TH BLVD","GAINESVILLE","FL","1600","1600","1600","1600","1600","1345","0","0","1600","1600","1600","1600","1600","1345","0","0"
"326089998","Collection Box","2610 SW 40TH PL","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","316 SW 62ND BLVD","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","3435 SW 42ND AVE","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","6400 SW 20TH AVE","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","2325 SW 13TH ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","4001 W NEWBERRY RD","GAINESVILLE","FL","1630","1630","1630","1630","1630","1000","0","0","1630","1630","1630","1630","1630","1000","0","0"
"326089998","Collection Box","4234 SW 20TH AVE","GAINESVILLE","FL","945","945","945","945","945","945","0","0","945","945","945","945","945","945","0","0"
"326089998","Collection Box","3406 SW 31ST DR","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","15 NW 15TH ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","4600 SW 34TH ST","GAINESVILLE","FL","1700","1700","1700","1700","1700","1700","0","0","1700","1700","1700","1700","1700","1700","0","0"
"326089998","Collection Box","3421 W UNIVERSITY AVE","GAINESVILLE","FL","1100","1100","1100","1100","1100","1000","0","0","1100","1100","1100","1100","1100","1000","0","0"
"326089998","Collection Box","75 SW 75TH ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","2511 SW 35TH PL","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","3926 SW ARCHER RD","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","3100 SW 23RD ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","3230 SW ARCHER RD","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","214 NW 20TH DR","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","2901 SW 13TH ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","5200 W NEWBERRY RD","GAINESVILLE","FL","1600","1600","1600","1600","1600","1000","0","0","1600","1600","1600","1600","1600","1000","0","0"
"326089998","Collection Box","2777 SW ARCHER RD","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
